app_id,permission,level
br.com.voegol.tokenagenciasgol,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
br.com.voegol.tokenagenciasgol,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
br.com.voegol.tokenagenciasgol,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
br.com.voegol.tokenagenciasgol,com.anddoes.launcher.permission.UPDATE_COUNT,customized
br.com.voegol.tokenagenciasgol,com.majeur.launcher.permission.UPDATE_BADGE,customized
br.com.voegol.tokenagenciasgol,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
br.com.voegol.tokenagenciasgol,com.huawei.android.launcher.permission.READ_SETTINGS,customized
br.com.voegol.tokenagenciasgol,com.huawei.android.launcher.permission.WRITE_SETTINGS,signature
br.com.voegol.tokenagenciasgol,android.permission.ACCESS_NETWORK_STATE,normal
br.com.voegol.tokenagenciasgol,br.com.voegol.tokenagenciasgol.permission.C2D_MESSAGE,customized
br.com.voegol.tokenagenciasgol,com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN,customized
br.com.voegol.tokenagenciasgol,android.permission.BIND_JOB_SERVICE,signature
br.com.voegol.tokenagenciasgol,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
br.com.voegol.tokenagenciasgol,com.google.android.c2dm.permission.SEND,customized
br.com.voegol.tokenagenciasgol,android.permission.INSTALL_PACKAGES,dangerous
com.qrail.token,android.permission.CAMERA,dangerous
com.qrail.token,android.permission.ACCESS_FINE_LOCATION,dangerous
com.qrail.token,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
com.qrail.token,android.permission.USE_FINGERPRINT,normal
com.qrail.token,android.permission.INTERNET,normal
com.qrail.token,android.permission.ACCESS_NETWORK_STATE,normal
com.qrail.token,android.permission.VIBRATE,normal
com.qrail.token,android.permission.WAKE_LOCK,normal
com.qrail.token,android.permission.GET_ACCOUNTS,dangerous
com.qrail.token,com.google.android.c2dm.permission.RECEIVE,customized
com.qrail.token,com.google.android.c2dm.permission.REGISTER,customized
com.qrail.token,com.qrail.token.permission.C2D_MESSAGE,customized
com.qrail.token,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.qrail.token,com.qrail.token.receiver.EzTokenpermission,customized
com.qrail.token,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.qrail.token,android.permission.READ_PHONE_STATE,dangerous
com.qrail.token,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.qrail.token,com.google.android.c2dm.permission.SEND,customized
com.qrail.token,android.permission.INSTALL_PACKAGES,dangerous
com.ideasventure.otptoken,android.permission.VIBRATE,normal
com.sbi.SBIFreedomPlus,android.permission.WAKE_LOCK,normal
com.sbi.SBIFreedomPlus,android.permission.CAMERA,dangerous
com.sbi.SBIFreedomPlus,android.permission.RECORD_AUDIO,dangerous
com.sbi.SBIFreedomPlus,android.permission.INTERNET,normal
com.sbi.SBIFreedomPlus,android.permission.ACCESS_NETWORK_STATE,normal
com.sbi.SBIFreedomPlus,com.sbi.SBIFreedomPlus.permission.C2D_MESSAGE,customized
com.sbi.SBIFreedomPlus,com.google.android.c2dm.permission.RECEIVE,customized
com.sbi.SBIFreedomPlus,android.permission.VIBRATE,normal
com.sbi.SBIFreedomPlus,android.permission.READ_PHONE_STATE,dangerous
com.sbi.SBIFreedomPlus,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.sbi.SBIFreedomPlus,com.google.android.c2dm.permission.SEND,customized
com.sbi.SBIFreedomPlus,android.permission.BROADCAST_SMS,N/A
kr.or.kftc.fsc,android.permission.INTERNET,normal
kr.or.kftc.fsc,android.permission.READ_PHONE_STATE,dangerous
kr.or.kftc.fsc,android.permission.ACCESS_NETWORK_STATE,normal
kr.or.kftc.fsc,android.permission.GET_TASKS,N/A
kr.or.kftc.fsc,android.permission.SYSTEM_ALERT_WINDOW,signature
kr.or.kftc.fsc,android.permission.FOREGROUND_SERVICE,normal
kr.or.kftc.fsc,android.permission.REQUEST_DELETE_PACKAGES,normal
kr.or.kftc.fsc,android.permission.USE_FINGERPRINT,normal
kr.or.kftc.fsc,android.permission.WAKE_LOCK,normal
kr.or.kftc.fsc,com.google.android.c2dm.permission.RECEIVE,customized
kr.or.kftc.fsc,kr.or.kftc.fsc.permission.C2D_MESSAGE,customized
kr.or.kftc.fsc,android.permission.BIND_JOB_SERVICE,signature
kr.or.kftc.fsc,android.permission.INSTALL_PACKAGES,dangerous
kr.or.kftc.fsc,com.google.android.c2dm.permission.SEND,customized
com.egypt.ais.aismotp,android.permission.READ_PHONE_STATE,dangerous
com.egypt.ais.aismotp,android.permission.CAMERA,dangerous
com.egypt.ais.aismotp,android.permission.INTERNET,normal
com.egypt.ais.aismotp,android.permission.ACCESS_NETWORK_STATE,normal
com.egypt.ais.aismotp,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
com.egypt.ais.aismotp,android.permission.ACCESS_FINE_LOCATION,dangerous
com.egypt.ais.aismotp,android.permission.ACCESS_COARSE_LOCATION,dangerous
com.egypt.ais.aismotp,android.permission.GET_ACCOUNTS,dangerous
com.egypt.ais.aismotp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.egypt.ais.aismotp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.egypt.ais.aismotp,android.permission.USE_BIOMETRIC,normal
com.egypt.ais.aismotp,android.permission.USE_FINGERPRINT,normal
com.egypt.ais.aismotp,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
com.lpb.softotp,android.permission.ACCESS_NETWORK_STATE,normal
com.lpb.softotp,android.permission.ACCESS_WIFI_STATE,normal
com.lpb.softotp,android.permission.INTERNET,normal
com.lpb.softotp,android.permission.USE_BIOMETRIC,normal
com.lpb.softotp,android.permission.CAMERA,dangerous
com.lpb.softotp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.lpb.softotp,android.permission.USE_FINGERPRINT,normal
com.lpb.softotp,android.permission.WAKE_LOCK,normal
com.lpb.softotp,com.google.android.c2dm.permission.RECEIVE,customized
com.lpb.softotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.lpb.softotp,android.permission.BIND_JOB_SERVICE,signature
com.lpb.softotp,com.google.android.c2dm.permission.SEND,customized
com.atsolution.android.bcotp,android.permission.INTERNET,normal
com.authenticator.authservice2,com.android.vending.BILLING,customized
com.authenticator.authservice2,android.permission.INTERNET,normal
com.authenticator.authservice2,android.permission.CAMERA,dangerous
com.authenticator.authservice2,android.permission.MODIFY_AUDIO_SETTINGS,normal
com.authenticator.authservice2,android.permission.VIBRATE,normal
com.authenticator.authservice2,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.authenticator.authservice2,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.authenticator.authservice2,android.permission.ACCESS_NETWORK_STATE,normal
com.authenticator.authservice2,android.permission.USE_FINGERPRINT,normal
com.authenticator.authservice2,android.permission.USE_BIOMETRIC,normal
com.authenticator.authservice2,android.permission.FLASHLIGHT,customized
com.authenticator.authservice2,android.permission.WAKE_LOCK,normal
com.authenticator.authservice2,com.google.android.c2dm.permission.RECEIVE,customized
com.authenticator.authservice2,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
com.authenticator.authservice2,com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN,customized
com.authenticator.authservice2,android.permission.BIND_REMOTEVIEWS,signature
com.authenticator.authservice2,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
com.authenticator.authservice2,android.permission.BIND_JOB_SERVICE,signature
com.authenticator.authservice2,com.google.android.c2dm.permission.SEND,customized
cy.nbg.nbgcyotp,android.permission.VIBRATE,normal
cy.nbg.nbgcyotp,android.permission.INTERNET,normal
cy.nbg.nbgcyotp,android.permission.USE_BIOMETRIC,normal
cy.nbg.nbgcyotp,android.permission.USE_FINGERPRINT,normal
cy.nbg.nbgcyotp,android.permission.CAMERA,dangerous
cy.nbg.nbgcyotp,android.permission.ACCESS_NETWORK_STATE,normal
cy.nbg.nbgcyotp,android.permission.WAKE_LOCK,normal
cy.nbg.nbgcyotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
cy.nbg.nbgcyotp,com.google.android.c2dm.permission.RECEIVE,customized
cy.nbg.nbgcyotp,android.permission.BIND_JOB_SERVICE,signature
cy.nbg.nbgcyotp,android.permission.INSTALL_PACKAGES,dangerous
cy.nbg.nbgcyotp,com.google.android.c2dm.permission.SEND,customized
