file_name,permission,status,info
kr.or.kftc.fsc,kr.or.kftc.fsc.permission.C2D_MESSAGE,unknown,Unknown permission
vn.savis.smartid,android.permission.USE_BIOMETRIC,normal,
vn.savis.smartid,android.permission.CAMERA,dangerous,take pictures and videos
vn.savis.smartid,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.sbi.SBISecure,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.sbi.SBISecure,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.sbi.SBISecure,android.permission.INTERNET,normal,full Internet access
com.khla.otpapp.callhttpclient,android.permission.INTERNET,normal,full Internet access
com.khla.otpapp.callhttpclient,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.khla.otpapp.callhttpclient,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.khla.otpapp.callhttpclient,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.dreammirae.otp.android.mirae.multiid.market,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.dreammirae.otp.android.mirae.multiid.market,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.dreammirae.otp.android.mirae.multiid.market,android.permission.INTERNET,normal,full Internet access
com.dreammirae.otp.android.mirae.multiid.market,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.dreammirae.otp.android.mirae.multiid.market,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.dreammirae.otp.android.mirae.multiid.market,android.permission.RESTART_PACKAGES,normal,kill background processes
com.dreammirae.otp.android.mirae.multiid.market,android.permission.CAMERA,dangerous,take pictures and videos
com.dreammirae.otp.android.mirae.multiid.market,android.permission.FLASHLIGHT,normal,control flashlight
com.dreammirae.otp.android.mirae.multiid.market,android.permission.VIBRATE,normal,control vibrator
com.dreammirae.otp.android.mirae.multiid.market,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.dreammirae.otp.android.mirae.multiid.market,android.permission.USE_FULL_SCREEN_INTENT,normal,
com.dreammirae.otp.android.mirae.multiid.market,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.dreammirae.otp.android.mirae.multiid.market,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
com.dreammirae.otp.android.mirae.multiid.market,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.dreammirae.otp.android.mirae.multiid.market,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
com.vietinbank.softotp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.vietinbank.softotp,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.vietinbank.softotp,android.permission.INTERNET,normal,full Internet access
com.vietinbank.softotp,android.permission.USE_BIOMETRIC,normal,
com.vietinbank.softotp,android.permission.CAMERA,dangerous,take pictures and videos
com.vietinbank.softotp,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.vietinbank.softotp,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.vietinbank.softotp,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.vietinbank.softotp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
it.previnet.authenticator,android.permission.CAMERA,dangerous,take pictures and videos
it.previnet.authenticator,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
it.previnet.authenticator,android.permission.INTERNET,normal,full Internet access
it.previnet.authenticator,android.permission.ACCESS_NETWORK_STATE,normal,view network status
it.previnet.authenticator,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
it.previnet.authenticator,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
com.aff.otpdirekt,android.permission.INTERNET,normal,full Internet access
com.aff.otpdirekt,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
com.aff.otpdirekt,android.permission.ACCESS_COARSE_LOCATION,dangerous,coarse (network-based) location
com.aff.otpdirekt,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.aff.otpdirekt,android.permission.GET_TASKS,dangerous,retrieve running applications
com.aff.otpdirekt,android.permission.BLUETOOTH,normal,create Bluetooth connections
com.aff.otpdirekt,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.aff.otpdirekt,android.permission.CAMERA,dangerous,take pictures and videos
com.aff.otpdirekt,android.permission.FLASHLIGHT,normal,control flashlight
com.aff.otpdirekt,android.permission.VIBRATE,normal,control vibrator
com.aff.otpdirekt,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.aff.otpdirekt,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.aff.otpdirekt,android.permission.INTERACT_ACROSS_USERS_FULL,unknown,Unknown permission
com.aff.otpdirekt,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
com.aff.otpdirekt,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.aff.otpdirekt,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.aff.otpdirekt,com.aff.otpdirekt.gcm.permission.C2D_MESSAGE,unknown,Unknown permission
com.aff.otpdirekt,com.aff.otpdirekt.permission.C2D_MESSAGE,unknown,Unknown permission
com.aff.otpdirekt,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.ncb.bank.otp,android.permission.USE_BIOMETRIC,normal,
com.ncb.bank.otp,android.permission.CAMERA,dangerous,take pictures and videos
com.ncb.bank.otp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.ncb.bank.otp,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.ncb.bank.otp,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.ncb.bank.otp,android.permission.INTERNET,normal,full Internet access
it.aruba.pec.mobile.otpfvg,android.permission.INTERNET,normal,full Internet access
it.aruba.pec.mobile.otpfvg,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
it.aruba.pec.mobile.otpfvg,android.permission.USE_BIOMETRIC,normal,
it.aruba.pec.mobile.otpfvg,android.permission.CAMERA,dangerous,take pictures and videos
it.aruba.pec.mobile.otpfvg,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
it.aruba.pec.mobile.otpfvg,android.permission.ACCESS_NETWORK_STATE,normal,view network status
it.aruba.pec.mobile.otpfvg,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
it.aruba.pec.mobile.otpfvg,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
iSec.Authenticator,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
iSec.Authenticator,android.permission.ACCESS_NETWORK_STATE,normal,view network status
iSec.Authenticator,android.permission.INTERNET,normal,full Internet access
iSec.Authenticator,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
iSec.Authenticator,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
iSec.Authenticator,android.permission.CAMERA,dangerous,take pictures and videos
iSec.Authenticator,android.permission.FLASHLIGHT,normal,control flashlight
iSec.Authenticator,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
iSec.Authenticator,android.permission.VIBRATE,normal,control vibrator
vn.funtap.smartotp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
vn.funtap.smartotp,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
vn.funtap.smartotp,android.permission.VIBRATE,normal,control vibrator
vn.funtap.smartotp,android.permission.INTERNET,normal,full Internet access
vn.funtap.smartotp,android.permission.USE_CREDENTIALS,dangerous,use the authentication credentials of an account
vn.funtap.smartotp,android.permission.AUTHENTICATE_ACCOUNTS,dangerous,act as an account authenticator
vn.funtap.smartotp,android.permission.NFC,normal,control Near-Field Communication
vn.funtap.smartotp,android.permission.CAMERA,dangerous,take pictures and videos
vn.funtap.smartotp,android.permission.CALL_PHONE,dangerous,directly call phone numbers
com.qrail.token,android.permission.CAMERA,dangerous,take pictures and videos
com.qrail.token,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
com.qrail.token,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,unknown,Unknown permission
com.qrail.token,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.qrail.token,android.permission.INTERNET,normal,full Internet access
com.qrail.token,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.qrail.token,android.permission.VIBRATE,normal,control vibrator
com.qrail.token,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.qrail.token,android.permission.GET_ACCOUNTS,dangerous,list accounts
com.qrail.token,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.qrail.token,com.google.android.c2dm.permission.REGISTER,unknown,Unknown permission
com.qrail.token,com.qrail.token.permission.C2D_MESSAGE,unknown,Unknown permission
com.qrail.token,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
com.qrail.token,com.qrail.token.receiver.EzTokenpermission,unknown,Unknown permission
com.qrail.token,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.qrail.token,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.qrail.token,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
com.netfiles.netfilesotp,android.permission.INTERNET,normal,full Internet access
com.scrignosa,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.scrignosa,android.permission.INTERNET,normal,full Internet access
com.scrignosa,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.scrignosa,android.permission.CAMERA,dangerous,take pictures and videos
com.scrignosa,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.scrignosa,android.permission.USE_BIOMETRIC,normal,
com.scrignosa,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.scrignosa,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
com.scrignosa,android.permission.FOREGROUND_SERVICE,normal,
com.scrignosa,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.scrignosa,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,unknown,Unknown permission
com.atsolution.android.bcotp,android.permission.INTERNET,normal,full Internet access
br.gov.caixa.codigocaixa,android.permission.CAMERA,dangerous,take pictures and videos
br.gov.caixa.codigocaixa,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
br.gov.caixa.codigocaixa,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
br.gov.caixa.codigocaixa,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
br.gov.caixa.codigocaixa,android.permission.INTERNET,normal,full Internet access
br.gov.caixa.codigocaixa,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.hpe.icewall.smartotp,android.permission.INTERNET,normal,full Internet access
com.hpe.icewall.smartotp,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.sbi.SBIFreedomPlus,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.sbi.SBIFreedomPlus,android.permission.CAMERA,dangerous,take pictures and videos
com.sbi.SBIFreedomPlus,android.permission.RECORD_AUDIO,dangerous,record audio
com.sbi.SBIFreedomPlus,android.permission.INTERNET,normal,full Internet access
com.sbi.SBIFreedomPlus,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.sbi.SBIFreedomPlus,com.sbi.SBIFreedomPlus.permission.C2D_MESSAGE,unknown,Unknown permission
com.sbi.SBIFreedomPlus,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.sbi.SBIFreedomPlus,android.permission.VIBRATE,normal,control vibrator
com.sbi.SBIFreedomPlus,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.sbi.SBIFreedomPlus,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.mollatech.android.apps.authenticators,android.permission.VIBRATE,normal,control vibrator
com.mollatech.android.apps.authenticators,android.permission.INTERNET,normal,full Internet access
com.mollatech.android.apps.authenticators,android.permission.READ_PHONE_STATE,dangerous,read phone state and identity
com.mollatech.android.apps.authenticators,android.permission.ACCESS_NETWORK_STATE,normal,view network status
