app_id,type,object,status,reference
com.protectimus.totpburner.nfc,url,"https://m.youtube.com/api/stats/qoe?event=streamingstats&fmt=243&afmt=251&cpn=mVTDDNXHXNAV64dL&ei=IttFYfG_McKV4t4P2MGnmAI&el=detailpage&docid=kBwEFz_WIdQ&ns=yt&fexp=23897180%2C23923339%2C23983296%2C24001373%2C24002022%2C24002025%2C24002922%2C24004644%2C24007246%2C24045475%2C24045477%2C24078601%2C24080738%2C24082661%2C24083162%2C24083164%2C24083188%2C24083190%2C24096481%2C24101841%2C24632128&cl=397162147&seq=2&cbrand=samsung&cbr=Chrome%20Mobile&cbrver=78.0.3904.96&c=MWEB&cver=2.20210916.06.01&cplayer=UNIPLAYER&cmodel=sm-a505yn&cos=Android&cosver=10&cplatform=MOBILE&cmt=0.151:0.000,10.689:0.000&vps=0.151:B,10.689:B&bwm=10.689:564124:1.954&bwe=10.689:941607&bat=10.689:0.59:1&bh=10.689:0.000",FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=295324-619230&rn=9&rbuf=20001",FP,easylist
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=295324-619230&rn=9&rbuf=20001",FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIgMmWc4HytTMYOnkFxm9ru1NkbPczNhglzQeVzZqgDf9sCIQDAzc0lfTno-3HLp24pJ3gmQhhvYrThTezeTf_5CBmUwg%3D%3D&range=744936-1124008&rn=10&rbuf=34960",FP,easylist
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&vprv=1&mime=video%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=1124009&dur=50.320&lmt=1611401073223128&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5535432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIEdCTpryMU9z_fEr224Mt-fgHXyPWNUXa1rRf9Qg3jTAiBHocORF6siBXW8SZIIR9f-UcQHzldxBLLQUfEfS-8APg%3D%3D&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIgMmWc4HytTMYOnkFxm9ru1NkbPczNhglzQeVzZqgDf9sCIQDAzc0lfTno-3HLp24pJ3gmQhhvYrThTezeTf_5CBmUwg%3D%3D&range=744936-1124008&rn=10&rbuf=34960",FP,easyprivacy
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=619231-685142&rn=11&rbuf=40001",FP,easylist
com.protectimus.totpburner.nfc,url,"https://r5---sn-ntqe6nes.googlevideo.com/videoplayback?expire=1631989634&ei=IttFYfz4L_Svmgf5xabgAw&ip=139.218.99.164&id=o-AKYZWT9O0tXqiJ5rLg080wRZroloV11Fv61L-9uMOUdi&itag=251&source=youtube&requiressl=yes&vprv=1&mime=audio%2Fwebm&ns=YNQSvzHDIhI2JAYBQVJeLbMG&gir=yes&clen=685143&dur=50.341&lmt=1611399939484873&keepalive=yes&fexp=24001373,24007246&c=MWEB&txp=5531432&n=_vzFLM7y6B70MA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cgir%2Cclen%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSW2y3a2M2ezcvs6RAn5JZbKgCMFPYlQZe4LW7_BO-nICIAi_eBztZtNBesLE6Ry8x91iZ9u5KyX6hoApDZ8za2ft&alr=yes&cpn=mVTDDNXHXNAV64dL&cver=2.20210916.06.01&redirect_counter=1&cm2rm=sn-hufvjvgx-ntql76&cms_redirect=yes&mh=ow&mm=29&mn=sn-ntqe6nes&ms=rdu&mt=1631967890&mv=m&mvi=5&pl=21&lsparams=mh,mm,mn,ms,mv,mvi,pl&lsig=AG3C_xAwRQIhAKCQ9pEolvdFcQqwvg0A2tHEwRIoETz-BYFIv_8BRjlwAiBWSl5HmEcfz9K8aqWd4hxbDCOFQmUErBR44azAiG9j5g%3D%3D&range=619231-685142&rn=11&rbuf=40001",FP,easyprivacy
com.protectimus.totpburner.nfc,url,https://m.youtube.com/api/stats/qoe?event=streamingstats&fmt=243&afmt=251&cpn=mVTDDNXHXNAV64dL&ei=IttFYfG_McKV4t4P2MGnmAI&el=detailpage&docid=kBwEFz_WIdQ&ns=yt&fexp=23897180%2C23923339%2C23983296%2C24001373%2C24002022%2C24002025%2C24002922%2C24004644%2C24007246%2C24045475%2C24045477%2C24078601%2C24080738%2C24082661%2C24083162%2C24083164%2C24083188%2C24083190%2C24096481%2C24101841%2C24632128&cl=397162147&seq=3&cbrand=samsung&cbr=Chrome%20Mobile&cbrver=78.0.3904.96&c=MWEB&cver=2.20210916.06.01&cplayer=UNIPLAYER&cmodel=sm-a505yn&cos=Android&cosver=10&cplatform=MOBILE&vps=40.740:B&bwm=40.740:1247077:1.777&bwe=40.740:828754&bat=40.740:0.59:1&cmt=40.740:0.000&bh=40.740:0.000,FP,easylist
com.protectimus.totpburner.nfc,url,https://m.youtube.com/api/stats/qoe?event=streamingstats&fmt=243&afmt=251&cpn=mVTDDNXHXNAV64dL&ei=IttFYfG_McKV4t4P2MGnmAI&el=detailpage&docid=kBwEFz_WIdQ&ns=yt&fexp=23897180%2C23923339%2C23983296%2C24001373%2C24002022%2C24002025%2C24002922%2C24004644%2C24007246%2C24045475%2C24045477%2C24078601%2C24080738%2C24082661%2C24083162%2C24083164%2C24083188%2C24083190%2C24096481%2C24101841%2C24632128&cl=397162147&seq=3&cbrand=samsung&cbr=Chrome%20Mobile&cbrver=78.0.3904.96&c=MWEB&cver=2.20210916.06.01&cplayer=UNIPLAYER&cmodel=sm-a505yn&cos=Android&cosver=10&cplatform=MOBILE&vps=40.740:B&bwm=40.740:1247077:1.777&bwe=40.740:828754&bat=40.740:0.59:1&cmt=40.740:0.000&bh=40.740:0.000,FP,easyprivacy
com.sgn.sgotp.lotte,url,https://play.google.com/store/apps/details?id=com.sgn.sgotp.lotte&hl=it,FP,easylist
com.sgn.sgotp.lotte,url,https://play.google.com/store/apps/details?id=com.sgn.sgotp.lotte&hl=it,FP,easyprivacy
oracle.idm.mobile.authenticator,url,http://connectivitycheck.gstatic.com/generate_204,FP,easylist
oracle.idm.mobile.authenticator,url,http://connectivitycheck.gstatic.com/generate_204,FP,easyprivacy
com.dreammirae.anyauth.android,url,https://firebase-settings.crashlytics.com/spi/v2/platforms/android/gmp/1:354592077484:android:6c7d699c8afadfe4a7d109/settings?instance=23482f96c382d17fc6d9046772da210ab4382c1e&build_version=13&display_version=1.3.1&source=1,FP,easylist
com.dreammirae.anyauth.android,url,https://firebase-settings.crashlytics.com/spi/v2/platforms/android/gmp/1:354592077484:android:6c7d699c8afadfe4a7d109/settings?instance=23482f96c382d17fc6d9046772da210ab4382c1e&build_version=13&display_version=1.3.1&source=1,FP,easyprivacy
com.dreammirae.anyauth.android,url,https://firebaseinstallations.googleapis.com/v1/projects/anyauth-cd01c/installations,FP,easylist
com.dreammirae.anyauth.android,url,https://firebaseinstallations.googleapis.com/v1/projects/anyauth-cd01c/installations,FP,easyprivacy
com.dreammirae.anyauth.android,url,https://firebaseremoteconfig.googleapis.com/v1/projects/354592077484/namespaces/firebase:fetch,FP,easylist
com.dreammirae.anyauth.android,url,https://firebaseremoteconfig.googleapis.com/v1/projects/354592077484/namespaces/firebase:fetch,FP,easyprivacy
com.dreammirae.anyauth.android,url,https://mgw.dreammirae.com:8443/anyauth/json,FP,easylist
com.dreammirae.anyauth.android,url,https://mgw.dreammirae.com:8443/anyauth/json,FP,easyprivacy
dev.cat.coffee.authenticator,url,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/production/sdk-core-v40-impl.html,FP,easylist
dev.cat.coffee.authenticator,url,https://googleads.g.doubleclick.net/mads/static/mad/sdk/native/production/sdk-core-v40-impl.html,FP,easyprivacy
dev.cat.coffee.authenticator,url,https://googleads.g.doubleclick.net/favicon.ico,FP,easylist
dev.cat.coffee.authenticator,url,https://googleads.g.doubleclick.net/favicon.ico,FP,easyprivacy
dev.cat.coffee.authenticator,url,https://googleads.g.doubleclick.net/getconfig/pubsetting?app_name=dev.cat.coffee.authenticator&client=ca-app-pub-7901804148123987&admob_appcc=8290127569,FP,easylist
dev.cat.coffee.authenticator,url,https://googleads.g.doubleclick.net/getconfig/pubsetting?app_name=dev.cat.coffee.authenticator&client=ca-app-pub-7901804148123987&admob_appcc=8290127569,FP,easyprivacy
vn.com.sacombank.msign,url,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,FP,easylist
vn.com.sacombank.msign,url,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,FP,easyprivacy
vn.com.sacombank.msign,url,https://msacombank.com.vn/,FP,easylist
vn.com.sacombank.msign,url,https://msacombank.com.vn/,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/AuthenticationController?FORMSGROUP_ID__=AuthenticationFG&__START_TRAN_FLAG__=Y&FG_BUTTONS__=LOAD&ACTION.LOAD=Y&AuthenticationFG.LOGIN_FLAG=1&BANK_ID=303&LANGUAGE_ID=003,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/AuthenticationController?FORMSGROUP_ID__=AuthenticationFG&__START_TRAN_FLAG__=Y&FG_BUTTONS__=LOAD&ACTION.LOAD=Y&AuthenticationFG.LOGIN_FLAG=1&BANK_ID=303&LANGUAGE_ID=003,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/materialize.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/materialize.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/mega-menu.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/mega-menu.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/layout_master.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/layout_master.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/application_master.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/application_master.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/responsive_01.stb.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/responsive_01.stb.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/retailSpecificStyles.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/retailSpecificStyles.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/materialize_master.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/materialize_master.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/mediaQueryApplication.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/mediaQueryApplication.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/jquery-ui.custom_UX5.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/jquery-ui.custom_UX5.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/lib_themes.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/lib_themes.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/jquery-calendars-picker.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/jquery-calendars-picker.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/responsiveTables.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/responsiveTables.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/additional_temporary.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/additional_temporary.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/SacomStylesUX5.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/SacomStylesUX5.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/vn.stb.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/vn.stb.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/topbar.stb.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/topbar.stb.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/materializeHorizontal.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/L003/consumer/theme/materializeHorizontal.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/jquery.fullPage.min.stb.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/jquery.fullPage.min.stb.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/style.stb.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/style.stb.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/footer.stb.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/footer.stb.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/menu.prelogin.stb.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/menu.prelogin.stb.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/master.stb.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/master.stb.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/StbSlideshow.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/StbSlideshow.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/popup.stb.css,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/theme/popup.stb.css,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/Ncalendar1.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/Ncalendar1.js,FP,easyprivacy
vn.com.sacombank.msign,url,"https://www.isacombank.com.vn/corp/scripts/common/materializeNFEBAScripts.js?moduleId=user,scriptsPath=scripts,isVdtMode=false,nodePath=,ipAddress=0.0.0.0.0.0,contextPath=",FP,easylist
vn.com.sacombank.msign,url,"https://www.isacombank.com.vn/corp/scripts/common/materializeNFEBAScripts.js?moduleId=user,scriptsPath=scripts,isVdtMode=false,nodePath=,ipAddress=0.0.0.0.0.0,contextPath=",FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/js/Stb_global.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/js/Stb_global.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/js/jquery.fullPage.min.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/js/jquery.fullPage.min.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/js/index.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/Stb/js/index.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/vnpt-plugin.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/vnpt-plugin.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/base64.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/base64.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/CustomDigitalSigning.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/CustomDigitalSigning.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/NFEBAFunctionLoader.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/NFEBAFunctionLoader.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/Ncooltree.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/Ncooltree.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/ria/ajaxfeatures/jquery-3.5.1.min.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/ria/ajaxfeatures/jquery-3.5.1.min.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/ria/ajaxfeatures/jquery.plugin.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/ria/ajaxfeatures/jquery.plugin.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/ria/ajaxfeatures/jquery.class.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/ria/ajaxfeatures/jquery.class.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/jquery.auto-complete.UX5.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/jquery.auto-complete.UX5.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/materializeCommon.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/materializeCommon.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/materialize.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/materialize.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/materializeNFEBAJavaScripts.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/materializeNFEBAJavaScripts.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/footable_UX5.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/footable_UX5.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/jquery.flexisel.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/jquery.flexisel.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/NRWDplugins.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/NRWDplugins.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/jquery.marquee.min.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/jquery.marquee.min.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/jquery.keyboard.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/jquery.keyboard.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/modernizrCustom.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/modernizrCustom.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/classie.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/classie.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/main.js,FP,easylist
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/main.js,FP,easyprivacy
vn.com.sacombank.msign,url,https://www.isacombank.com.vn/corp/scripts/common/mega-menu.js,FP,easylist
